sample_index,split,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
9957,train,8.691511,-7.9842577,-16.67577,1.0,5.7253914e-08,1.0,5.7253914e-08,0.0,0.0,0
9958,train,8.133755,-7.7227182,-15.856473,0.9999999,1.2990361e-07,0.9999999,1.2990363e-07,0.0,1.4210855e-14,0
9959,train,3.9546535,-4.180763,-8.135416,0.99970704,0.0002928913,0.99970704,0.0002928913,0.0,0.0,0
9960,train,6.9474535,-6.363415,-13.310868,0.99999833,1.6563902e-06,0.99999833,1.6563903e-06,0.0,1.1368684e-13,0
9961,train,9.909546,-9.366826,-19.276371,1.0,4.2498973e-09,1.0,4.2498978e-09,0.0,4.440892e-16,0
9962,train,8.853616,-8.480995,-17.33461,1.0,2.9626104e-08,1.0,2.9626102e-08,0.0,1.7763568e-15,0
9963,train,12.190712,-11.803031,-23.993744,1.0,3.7988262e-11,1.0,3.7988262e-11,0.0,0.0,0
9964,train,7.681177,-7.065213,-14.74639,0.99999964,3.9420658e-07,0.99999964,3.9420658e-07,0.0,0.0,0
9965,train,9.6297035,-8.651552,-18.281256,1.0,1.1496126e-08,1.0,1.1496126e-08,0.0,0.0,0
9966,train,12.539813,-11.439468,-23.979282,1.0,3.854162e-11,1.0,3.854162e-11,0.0,0.0,0
9967,train,7.417107,-6.697953,-14.115061,0.9999993,7.41151e-07,0.9999993,7.411509e-07,0.0,5.684342e-14,0
9968,train,4.1510086,-3.9057472,-8.056756,0.99968314,0.0003168529,0.99968314,0.0003168529,0.0,0.0,0
9969,train,6.2680144,-5.8744864,-12.142501,0.99999464,5.328151e-06,0.99999464,5.328151e-06,0.0,0.0,0
9970,train,10.689271,-9.653853,-20.343124,1.0,1.4624915e-09,1.0,1.4624916e-09,0.0,1.110223e-16,0
9971,train,-3.9408674,4.8314524,8.77232,0.00015493967,0.999845,0.00015493967,0.999845,0.0,0.0,1
9972,train,4.6809974,-4.63099,-9.311987,0.99990964,9.0326714e-05,0.99990964,9.032671e-05,0.0,7.275958e-12,0
9973,train,3.9585114,-3.7103202,-7.668832,0.99953306,0.0004669451,0.99953306,0.00046694506,0.0,2.910383e-11,0
9974,train,7.453912,-6.5155144,-13.969426,0.99999917,8.5734365e-07,0.99999917,8.573437e-07,0.0,5.684342e-14,0
9975,train,7.870468,-7.0791125,-14.949581,0.99999964,3.2172088e-07,0.99999964,3.2172088e-07,0.0,0.0,0
9976,train,12.094114,-11.38324,-23.477354,1.0,6.3667044e-11,1.0,6.3667044e-11,0.0,0.0,0
9977,train,14.002731,-13.305414,-27.308146,1.0,1.3810936e-12,1.0,1.3810935e-12,0.0,1.0842022e-19,0
9978,train,8.407267,-7.652936,-16.060204,0.9999999,1.05960055e-07,0.9999999,1.0596005e-07,0.0,7.1054274e-15,0
9979,train,6.490885,-6.8412933,-13.332178,0.99999833,1.6214661e-06,0.99999833,1.6214661e-06,0.0,0.0,0
9980,train,9.547179,-8.275098,-17.822277,1.0,1.8192125e-08,1.0,1.8192125e-08,0.0,0.0,0
9981,train,2.3591614,-2.2348723,-4.5940337,0.98998916,0.010010758,0.98998916,0.010010758,0.0,0.0,0
9982,train,5.9173746,-4.966223,-10.883597,0.9999813,1.8763143e-05,0.9999813,1.8763143e-05,0.0,0.0,0
9983,train,5.3369336,-4.8548236,-10.191757,0.99996257,3.747657e-05,0.99996257,3.7476566e-05,0.0,3.637979e-12,0
9984,train,-0.2084785,0.3900218,0.5985003,0.3546869,0.64531314,0.3546869,0.6453131,0.0,5.9604645e-08,0
9985,train,9.549165,-8.818656,-18.36782,1.0,1.054282e-08,1.0,1.054282e-08,0.0,0.0,0
9986,train,9.239368,-8.743746,-17.983114,1.0,1.5489332e-08,1.0,1.5489332e-08,0.0,0.0,0
9987,train,11.686627,-11.06514,-22.751766,1.0,1.3153262e-10,1.0,1.3153262e-10,0.0,0.0,0
9988,train,8.292754,-7.7031736,-15.995928,0.9999999,1.1299436e-07,0.9999999,1.1299436e-07,0.0,0.0,0
9989,train,3.0341048,-3.1419573,-6.176062,0.99792564,0.0020742852,0.99792564,0.0020742852,0.0,0.0,0
9990,train,15.155302,-14.395743,-29.551044,1.0,1.4660354e-13,1.0,1.4660354e-13,0.0,0.0,0
9991,train,12.395853,-12.045116,-24.44097,1.0,2.4289681e-11,1.0,2.4289681e-11,0.0,0.0,0
9992,train,5.827046,-6.1909933,-12.01804,0.9999939,6.0343295e-06,0.9999939,6.0343295e-06,0.0,0.0,0
9993,train,9.022066,-8.152308,-17.174374,1.0,3.477477e-08,1.0,3.4774775e-08,0.0,3.5527137e-15,0
9994,train,10.585206,-11.101528,-21.686733,1.0,3.8156756e-10,1.0,3.8156753e-10,0.0,2.7755576e-17,0
9995,train,6.0472093,-5.582801,-11.630011,0.99999106,8.8950155e-06,0.99999106,8.8950155e-06,0.0,0.0,0
9996,train,8.251198,-7.531484,-15.782682,0.9999999,1.398518e-07,0.9999999,1.398518e-07,0.0,0.0,0
9997,train,7.885308,-7.259988,-15.145296,0.99999976,2.6453392e-07,0.99999976,2.6453392e-07,0.0,0.0,0
9998,train,6.127506,-5.521883,-11.649389,0.9999913,8.724303e-06,0.9999913,8.724303e-06,0.0,0.0,0
9999,train,10.913362,-9.836769,-20.75013,1.0,9.734937e-10,1.0,9.734937e-10,0.0,0.0,0
10000,train,3.4647896,-3.2980595,-6.762849,0.99884534,0.0011545967,0.99884534,0.0011545967,0.0,0.0,0
10001,train,11.207849,-10.659394,-21.867243,1.0,3.1854963e-10,1.0,3.1854963e-10,0.0,0.0,0
10002,train,-3.8820958,6.5900364,10.472132,2.8313832e-05,0.9999716,2.8313832e-05,0.9999716,0.0,0.0,1
10003,train,1.8081517,-1.6081321,-3.4162838,0.9682096,0.031790413,0.9682096,0.031790413,0.0,0.0,0
10004,train,-4.009344,5.951184,9.960527,4.722559e-05,0.9999528,4.722559e-05,0.9999528,0.0,0.0,1
10005,train,9.096961,-8.437258,-17.534218,1.0,2.4265315e-08,1.0,2.4265315e-08,0.0,0.0,0
10006,train,10.053845,-9.786329,-19.840176,1.0,2.4183615e-09,1.0,2.4183615e-09,0.0,0.0,0
10007,train,8.8224745,-7.512042,-16.334517,0.9999999,8.0539614e-08,0.9999999,8.053962e-08,0.0,7.1054274e-15,0
10008,train,-0.37098828,0.6774392,1.0484275,0.2595272,0.74047285,0.2595272,0.74047285,0.0,0.0,0
10009,train,9.711613,-8.734615,-18.446228,1.0,9.747763e-09,1.0,9.7477635e-09,0.0,8.881784e-16,0
10010,train,10.345396,-9.70074,-20.046135,1.0,1.9682225e-09,1.0,1.9682227e-09,0.0,2.220446e-16,0
10011,train,7.7059937,-6.861305,-14.567299,0.9999995,4.7152233e-07,0.9999995,4.7152236e-07,0.0,2.842171e-14,0
10012,train,8.71876,-8.098928,-16.817688,1.0,4.967878e-08,1.0,4.9678775e-08,0.0,3.5527137e-15,0
10013,train,5.0087056,-4.673338,-9.682043,0.99993765,6.2390005e-05,0.99993765,6.2390005e-05,0.0,0.0,0
10014,train,6.638596,-6.1006155,-12.739212,0.999997,2.9337914e-06,0.999997,2.9337914e-06,0.0,0.0,0
10015,train,12.66603,-12.299173,-24.965202,1.0,1.4379719e-11,1.0,1.4379719e-11,0.0,0.0,0
10016,train,3.1497698,-2.8121362,-5.961906,0.9974316,0.0025683856,0.9974316,0.0025683858,0.0,2.3283064e-10,0
10017,train,7.026497,-7.3007307,-14.327228,0.9999994,5.9946507e-07,0.9999994,5.9946507e-07,0.0,0.0,0
10018,train,7.7274714,-8.045298,-15.772769,0.9999999,1.4124511e-07,0.9999999,1.4124511e-07,0.0,0.0,0
10019,train,7.4234915,-6.9865294,-14.410021,0.9999994,5.518324e-07,0.9999994,5.5183244e-07,0.0,5.684342e-14,0
10020,train,11.260285,-10.840125,-22.10041,1.0,2.5229793e-10,1.0,2.5229793e-10,0.0,0.0,0
10021,train,3.9613247,-3.6362758,-7.5976005,0.9994986,0.0005014022,0.9994986,0.00050140225,0.0,5.820766e-11,0
10022,train,5.0049815,-4.7822576,-9.787239,0.99994385,5.6160592e-05,0.99994385,5.6160596e-05,0.0,3.637979e-12,0
10023,train,5.6234736,-5.1769805,-10.800454,0.9999796,2.0389825e-05,0.9999796,2.0389825e-05,0.0,0.0,0
10024,train,3.2822924,-2.961442,-6.2437344,0.9980611,0.0019388212,0.9980611,0.0019388213,0.0,1.1641532e-10,0
10025,train,8.508564,-8.224897,-16.733461,1.0,5.404432e-08,1.0,5.4044317e-08,0.0,3.5527137e-15,0
10026,train,3.4219012,-3.1003485,-6.5222497,0.9985318,0.0014681987,0.9985318,0.0014681987,0.0,0.0,0
10027,train,12.406467,-11.522572,-23.929039,1.0,4.0527554e-11,1.0,4.0527557e-11,0.0,3.469447e-18,0
10028,train,2.4263961,-2.4341743,-4.8605704,0.99231344,0.0076865237,0.99231344,0.0076865237,0.0,0.0,0
10029,train,6.6788487,-6.4942336,-13.173082,0.9999981,1.9010879e-06,0.9999981,1.9010879e-06,0.0,0.0,0
10030,train,-0.4607687,0.7595041,1.2202728,0.22788845,0.77211154,0.22788845,0.77211154,0.0,0.0,0
10031,train,-0.77287877,1.3319175,2.1047964,0.1086315,0.89136845,0.1086315,0.89136845,0.0,0.0,0
10032,train,-0.6015084,1.0120566,1.613565,0.16609424,0.83390576,0.16609424,0.83390576,0.0,0.0,0
10033,train,8.107161,-7.8262825,-15.933443,0.9999999,1.2028003e-07,0.9999999,1.2028003e-07,0.0,0.0,0
10034,train,8.145573,-7.423502,-15.569075,0.9999999,1.731557e-07,0.9999999,1.731557e-07,0.0,0.0,0
10035,train,5.0638275,-4.313093,-9.376921,0.99991536,8.4648316e-05,0.99991536,8.464832e-05,0.0,7.275958e-12,0
10036,train,5.6124916,-5.0320816,-10.644573,0.99997616,2.3829243e-05,0.99997616,2.3829241e-05,0.0,1.8189894e-12,0
10037,train,4.835434,-4.517033,-9.352467,0.9999132,8.674364e-05,0.9999132,8.674364e-05,0.0,0.0,0
10038,train,12.549149,-11.523647,-24.072796,1.0,3.5100846e-11,1.0,3.5100846e-11,0.0,0.0,0
10039,train,4.0468545,-3.890346,-7.9372005,0.99964297,0.00035707786,0.99964297,0.00035707752,0.0,3.4924597e-10,0
10040,train,7.847178,-7.178644,-15.025822,0.99999964,2.981044e-07,0.99999964,2.981044e-07,0.0,0.0,0
10041,train,6.675543,-5.8259664,-12.501509,0.9999963,3.7210214e-06,0.9999963,3.7210211e-06,0.0,2.2737368e-13,0
10042,train,11.725653,-10.956326,-22.681978,1.0,1.410399e-10,1.0,1.410399e-10,0.0,0.0,0
10043,train,9.512395,-9.212001,-18.724396,1.0,7.3807116e-09,1.0,7.3807116e-09,0.0,0.0,0
10044,train,0.15224719,0.19412835,0.04188116,0.48953125,0.5104688,0.48953125,0.5104688,0.0,0.0,0
10045,train,-0.3717986,0.67810977,1.0499084,0.25924268,0.7407573,0.25924268,0.7407573,0.0,0.0,0
10046,train,8.22637,-7.914855,-16.141224,0.9999999,9.77137e-08,0.9999999,9.77137e-08,0.0,0.0,0
10047,train,13.123487,-12.787902,-25.911388,1.0,5.582478e-12,1.0,5.5824776e-12,0.0,4.3368087e-19,0
10048,train,12.360788,-11.829337,-24.190125,1.0,3.1214933e-11,1.0,3.1214933e-11,0.0,0.0,0
10049,train,7.998827,-7.664545,-15.663372,0.9999999,1.5757377e-07,0.9999999,1.5757377e-07,0.0,0.0,0
10050,train,12.903992,-12.0819435,-24.985935,1.0,1.4084655e-11,1.0,1.40846544e-11,0.0,8.6736174e-19,0
10051,train,-3.9264524,4.901967,8.82842,0.00014648812,0.9998535,0.00014648812,0.9998535,0.0,0.0,1
10052,train,11.120872,-9.989362,-21.110233,1.0,6.791132e-10,1.0,6.7911315e-10,0.0,5.551115e-17,0
10053,train,8.305348,-7.584106,-15.889454,0.9999999,1.2568916e-07,0.9999999,1.2568916e-07,0.0,0.0,0
10054,train,9.600303,-8.511634,-18.111937,1.0,1.3617139e-08,1.0,1.3617139e-08,0.0,0.0,0
10055,train,13.896818,-13.321318,-27.218136,1.0,1.5111716e-12,1.0,1.5111716e-12,0.0,0.0,0
10056,train,11.786751,-12.379626,-24.166378,1.0,3.196505e-11,1.0,3.196505e-11,0.0,0.0,0
10057,train,13.16205,-12.247332,-25.409382,1.0,9.222436e-12,1.0,9.222437e-12,0.0,8.6736174e-19,0
10058,train,9.531098,-8.786039,-18.317139,1.0,1.1090925e-08,1.0,1.1090924e-08,0.0,8.881784e-16,0
10059,train,5.5717573,-4.9063435,-10.478101,0.99997187,2.8145336e-05,0.99997187,2.8145336e-05,0.0,0.0,0
10060,train,4.4025817,-4.370125,-8.772707,0.99984515,0.00015487986,0.99984515,0.00015487972,0.0,1.4551915e-10,0
10061,train,10.730755,-10.691374,-21.422129,1.0,4.971503e-10,1.0,4.9715027e-10,0.0,5.551115e-17,0
10062,train,4.693624,-4.2105913,-8.904215,0.9998642,0.00013579684,0.9998642,0.00013579684,0.0,0.0,0
10063,train,-0.40868327,0.7376175,1.1463008,0.24116538,0.75883454,0.2411654,0.75883454,1.4901161e-08,0.0,1
10064,train,-0.5591621,0.94205415,1.5012162,0.18224421,0.8177558,0.18224421,0.8177558,0.0,0.0,0
10065,train,5.5023026,-5.139076,-10.641378,0.99997604,2.3905492e-05,0.99997604,2.390549e-05,0.0,1.8189894e-12,0
10066,train,3.5975676,-3.4155164,-7.013084,0.9991008,0.00089921936,0.9991008,0.00089921936,0.0,0.0,0
10067,train,10.395444,-9.567023,-19.962467,1.0,2.1399846e-09,1.0,2.1399846e-09,0.0,0.0,0
10068,train,4.17413,-3.9032004,-8.077331,0.9996896,0.0003104024,0.9996896,0.0003104024,0.0,0.0,0
10069,train,11.59883,-10.936636,-22.535465,1.0,1.632946e-10,1.0,1.632946e-10,0.0,0.0,0
10070,train,9.237301,-8.692066,-17.929367,1.0,1.634462e-08,1.0,1.634462e-08,0.0,0.0,0
10071,train,4.096396,-3.7664971,-7.862893,0.9996153,0.00038461108,0.9996153,0.0003846111,0.0,2.910383e-11,0
10072,train,-3.297805,4.445425,7.74323,0.0004334806,0.9995665,0.00043348063,0.9995665,2.910383e-11,0.0,1
10073,train,1.0952474,-0.8080554,-1.9033028,0.8702648,0.12973511,0.8702648,0.12973511,0.0,0.0,0
10074,train,-0.3572985,0.4328292,0.7901277,0.31214127,0.68785876,0.31214127,0.68785876,0.0,0.0,1
10075,train,0.88096994,-0.3781522,-1.2591221,0.778875,0.22112507,0.778875,0.22112504,0.0,2.9802322e-08,0
10076,train,4.614698,-4.0950437,-8.709742,0.999835,0.00016494366,0.999835,0.00016494367,0.0,1.4551915e-11,0
10077,train,12.331026,-12.984206,-25.315231,1.0,1.0132922e-11,1.0,1.0132923e-11,0.0,8.6736174e-19,0
10078,train,9.447111,-8.738757,-18.185867,1.0,1.2646728e-08,1.0,1.2646728e-08,0.0,0.0,0
10079,train,5.172503,-5.3886375,-10.56114,0.99997413,2.5902635e-05,0.99997413,2.5902635e-05,0.0,0.0,0
10080,train,9.099947,-8.708287,-17.808235,1.0,1.8449379e-08,1.0,1.8449377e-08,0.0,1.7763568e-15,0
10081,train,14.668874,-14.066616,-28.735489,1.0,3.313872e-13,1.0,3.3138718e-13,0.0,2.7105054e-20,0
10082,train,1.0720943,-0.8326564,-1.9047507,0.87042826,0.12957174,0.87042826,0.12957172,0.0,1.4901161e-08,0
10083,train,16.989546,-16.210556,-33.200104,1.0,3.8139776e-15,1.0,3.813978e-15,0.0,4.2351647e-22,0
10084,train,7.6313257,-7.5835075,-15.214833,0.99999976,2.46764e-07,0.99999976,2.4676396e-07,0.0,2.842171e-14,0
10085,train,7.956715,-8.243282,-16.199997,0.9999999,9.2136275e-08,0.9999999,9.213627e-08,0.0,7.1054274e-15,0
10086,train,11.70105,-10.773915,-22.474964,1.0,1.7347875e-10,1.0,1.7347906e-10,0.0,3.1918912e-16,0
10087,train,8.338733,-6.975036,-15.313768,0.99999976,2.2351917e-07,0.99999976,2.2351917e-07,0.0,0.0,0
10088,train,8.539351,-7.969568,-16.508919,0.9999999,6.764997e-08,0.9999999,6.764997e-08,0.0,0.0,0
10089,train,6.394321,-5.84244,-12.236761,0.9999951,4.8488646e-06,0.9999951,4.848865e-06,0.0,4.5474735e-13,0
10090,train,10.753904,-11.208004,-21.961908,1.0,2.897773e-10,1.0,2.897773e-10,0.0,0.0,0
10091,train,-0.21836227,0.5186739,0.73703617,0.3236526,0.6763474,0.3236526,0.6763474,0.0,0.0,1
10092,train,9.290134,-8.288121,-17.578255,1.0,2.3219934e-08,1.0,2.3219934e-08,0.0,0.0,0
10093,train,13.961902,-12.7932205,-26.755123,1.0,2.4010303e-12,1.0,2.4010305e-12,0.0,2.1684043e-19,0
10094,train,12.53862,-11.998155,-24.536774,1.0,2.2070623e-11,1.0,2.2070623e-11,0.0,0.0,0
10095,train,6.6923046,-6.079275,-12.77158,0.99999714,2.840352e-06,0.99999714,2.8403515e-06,0.0,4.5474735e-13,0
10096,train,6.291374,-5.378686,-11.67006,0.9999914,8.545816e-06,0.9999914,8.545816e-06,0.0,0.0,0
10097,train,8.664742,-7.4561906,-16.120934,0.9999999,9.97166e-08,0.9999999,9.971661e-08,0.0,7.1054274e-15,0
10098,train,0.3285414,0.19220492,-0.13633648,0.5340314,0.46596855,0.53403145,0.46596855,5.9604645e-08,0.0,0
10099,train,5.3627996,-5.8013487,-11.164148,0.9999858,1.4173132e-05,0.9999858,1.4173131e-05,0.0,9.094947e-13,0
10100,train,10.150431,-10.453358,-20.603788,1.0,1.1269079e-09,1.0,1.1269079e-09,0.0,0.0,0
10101,train,1.5130357,-1.3683901,-2.8814259,0.9469205,0.05307942,0.9469205,0.05307942,0.0,0.0,0
10102,train,7.0735683,-6.2493777,-13.322947,0.99999833,1.6365042e-06,0.99999833,1.6365042e-06,0.0,0.0,0
10103,train,13.192376,-12.381456,-25.573833,1.0,7.823935e-12,1.0,7.823935e-12,0.0,0.0,0
10104,train,-0.71670604,1.345989,2.062695,0.11277589,0.8872241,0.11277589,0.8872241,0.0,0.0,0
10105,train,0.32048646,0.09476286,-0.2257236,0.5561925,0.4438075,0.5561925,0.4438075,0.0,0.0,0
10106,train,1.7259715,-1.8048686,-3.53084,0.97155267,0.028447365,0.97155267,0.028447365,0.0,0.0,0
10107,train,5.7413917,-5.656047,-11.397438,0.9999888,1.1224078e-05,0.9999888,1.1224079e-05,0.0,9.094947e-13,0
10108,train,-5.2941346,6.6512046,11.945339,6.4893666e-06,0.99999356,6.489366e-06,0.99999356,4.5474735e-13,0.0,1
10109,train,-4.0786347,5.265374,9.344009,8.74803e-05,0.9999125,8.74803e-05,0.9999125,0.0,0.0,1
10110,train,13.1796255,-12.651747,-25.831371,1.0,6.0475292e-12,1.0,6.0475292e-12,0.0,0.0,0
10111,train,3.1712785,-2.9791608,-6.1504393,0.997872,0.0021280067,0.997872,0.0021280067,0.0,0.0,0
10112,train,4.6208024,-4.172191,-8.792994,0.99984825,0.00015176956,0.99984825,0.00015176984,0.0,2.764864e-10,0
10113,train,-0.5268332,1.0047455,1.5315787,0.1777628,0.82223713,0.1777628,0.82223713,0.0,0.0,1
10114,train,7.970091,-7.457099,-15.42719,0.99999976,1.9955219e-07,0.99999976,1.9955218e-07,0.0,1.4210855e-14,0
10115,train,7.867485,-7.513277,-15.380762,0.99999976,2.0903536e-07,0.99999976,2.0903535e-07,0.0,1.4210855e-14,0
10116,train,11.346228,-10.7149725,-22.0612,1.0,2.6238736e-10,1.0,2.623874e-10,0.0,2.7755576e-17,0
10117,train,-3.485452,4.937582,8.423034,0.00021969872,0.99978036,0.00021969872,0.99978036,0.0,0.0,1
10118,train,14.88,-15.123856,-30.003857,1.0,9.321603e-14,1.0,9.321603e-14,0.0,0.0,0
10119,train,16.598637,-16.78702,-33.38566,1.0,3.168056e-15,1.0,3.168056e-15,0.0,0.0,0
10120,train,-0.5973135,1.1337242,1.7310377,0.1504549,0.8495451,0.15045488,0.8495451,1.4901161e-08,0.0,1
10121,train,8.079908,-7.462743,-15.542651,0.9999999,1.7779205e-07,0.9999999,1.7779206e-07,0.0,1.4210855e-14,0
10122,train,6.8192024,-6.497464,-13.316667,0.99999833,1.6468136e-06,0.99999833,1.6468136e-06,0.0,0.0,0
10123,train,11.911394,-11.137715,-23.04911,1.0,9.7700896e-11,1.0,9.770088e-11,0.0,1.3877788e-17,0
10124,train,16.154274,-15.236453,-31.390728,1.0,2.3290567e-14,1.0,2.3290565e-14,0.0,1.6940659e-21,0
10125,train,10.143621,-10.0634365,-20.207058,1.0,1.6756613e-09,1.0,1.6756614e-09,0.0,1.110223e-16,0
10126,train,9.487432,-9.200678,-18.68811,1.0,7.653442e-09,1.0,7.653441e-09,0.0,8.881784e-16,0
10127,train,5.351082,-5.5194902,-10.870572,0.99998105,1.9009132e-05,0.99998105,1.9009132e-05,0.0,0.0,0
10128,train,14.036195,-13.1324625,-27.168657,1.0,1.5878229e-12,1.0,1.5878229e-12,0.0,0.0,0
10129,train,9.714633,-9.199581,-18.914215,1.0,6.10465e-09,1.0,6.10465e-09,0.0,0.0,0
10130,train,13.333662,-13.647282,-26.980944,1.0,1.9156892e-12,1.0,1.9156892e-12,0.0,0.0,0
10131,train,-0.52928305,1.0115011,1.5407841,0.17642131,0.82357866,0.17642131,0.8235787,0.0,5.9604645e-08,0
10132,train,7.967182,-7.4677305,-15.434913,0.99999976,1.98017e-07,0.99999976,1.9801702e-07,0.0,1.4210855e-14,0
10133,train,1.4730433,-1.2278585,-2.700902,0.9370799,0.06292016,0.9370799,0.06292016,0.0,0.0,0
10134,train,12.692747,-11.926636,-24.619383,1.0,2.0320664e-11,1.0,2.0320664e-11,0.0,0.0,0
10135,train,8.673179,-8.38758,-17.060759,1.0,3.89589e-08,1.0,3.89589e-08,0.0,0.0,0
10136,train,11.358809,-10.6275215,-21.986332,1.0,2.8278566e-10,1.0,2.8278563e-10,0.0,2.7755576e-17,0
10137,train,14.982466,-13.824297,-28.806763,1.0,3.0859004e-13,1.0,3.0859004e-13,0.0,0.0,0
10138,train,-5.036236,6.1152296,11.151465,1.4354031e-05,0.9999857,1.4354032e-05,0.9999857,9.094947e-13,0.0,1
10139,train,10.200326,-9.800364,-20.00069,1.0,2.059731e-09,1.0,2.059731e-09,0.0,0.0,0
10140,train,8.778328,-7.8651514,-16.643478,1.0,5.9132898e-08,1.0,5.91329e-08,0.0,3.5527137e-15,0
10141,train,8.88161,-7.9743185,-16.855928,1.0,4.7814904e-08,1.0,4.7814904e-08,0.0,0.0,0
10142,train,11.24222,-9.745235,-20.987455,1.0,7.678309e-10,1.0,7.6782797e-10,0.0,2.942091e-15,0
10143,train,3.8517776,-4.024549,-7.8763266,0.99962044,0.00037948092,0.99962044,0.00037948092,0.0,0.0,0
10144,train,13.584423,-12.755782,-26.340206,1.0,3.6357484e-12,1.0,3.6357484e-12,0.0,0.0,0
10145,train,17.379757,-16.567907,-33.947662,1.0,1.8059992e-15,1.0,1.8059992e-15,0.0,0.0,0
10146,train,-2.4398901,3.0436392,5.483529,0.0041374518,0.9958625,0.0041374518,0.9958625,0.0,0.0,1
10147,train,9.525015,-8.491102,-18.016117,1.0,1.4986485e-08,1.0,1.4986485e-08,0.0,0.0,0
10148,train,7.08578,-6.7916484,-13.877428,0.99999905,9.3995953e-07,0.99999905,9.399595e-07,0.0,5.684342e-14,0
10149,train,5.8074446,-5.2010975,-11.008542,0.99998343,1.6559366e-05,0.99998343,1.6559368e-05,0.0,1.8189894e-12,0
10150,train,3.3604522,-3.233341,-6.593793,0.99863297,0.001366967,0.99863297,0.0013669669,0.0,1.1641532e-10,0
10151,train,8.703005,-7.722466,-16.42547,0.9999999,7.353749e-08,0.9999999,7.353749e-08,0.0,0.0,0
10152,train,9.655043,-9.647823,-19.302866,1.0,4.138775e-09,1.0,4.1387755e-09,0.0,4.440892e-16,0
10153,train,7.8569875,-7.3263693,-15.183357,0.99999976,2.5465465e-07,0.99999976,2.5465468e-07,0.0,2.842171e-14,0
10154,train,6.1473055,-5.599637,-11.7469425,0.99999213,7.9134215e-06,0.99999213,7.9134215e-06,0.0,0.0,0
10155,train,17.639833,-16.448965,-34.0888,1.0,1.5682775e-15,1.0,1.5682774e-15,0.0,1.0587912e-22,0
10156,train,0.20590955,-0.17231467,-0.37822422,0.5934447,0.40655527,0.5934447,0.40655527,0.0,0.0,0
10157,train,5.208493,-5.089447,-10.29794,0.99996626,3.3701304e-05,0.99996626,3.3701304e-05,0.0,0.0,0
10158,train,9.404292,-8.425249,-17.82954,1.0,1.806047e-08,1.0,1.8060469e-08,0.0,1.7763568e-15,0
10159,train,2.5975916,-2.419034,-5.0166254,0.9934168,0.006583226,0.9934168,0.0065832254,0.0,4.656613e-10,0
10160,train,6.644127,-6.1231318,-12.767259,0.99999714,2.852652e-06,0.99999714,2.8526517e-06,0.0,2.2737368e-13,0
10161,train,6.212533,-5.262522,-11.475056,0.9999896,1.0385853e-05,0.9999896,1.0385853e-05,0.0,0.0,0
10162,train,17.91198,-17.06067,-34.97265,1.0,6.4799503e-16,1.0,6.4799503e-16,0.0,0.0,0
10163,train,-5.5274887,7.39804,12.925529,2.43508e-06,0.9999976,2.43508e-06,0.9999976,0.0,0.0,1
10164,train,8.886522,-8.438443,-17.324966,1.0,2.9909422e-08,1.0,2.991319e-08,0.0,3.7658765e-12,0
10165,train,8.071054,-8.512655,-16.58371,0.9999999,6.2774944e-08,0.9999999,6.2774944e-08,0.0,0.0,0
10166,train,12.706052,-12.200429,-24.90648,1.0,1.5249402e-11,1.0,1.5249402e-11,0.0,0.0,0
10167,train,14.191701,-13.383375,-27.575077,1.0,1.0575385e-12,1.0,1.0575386e-12,0.0,1.0842022e-19,0
10168,train,-4.3923874,6.461926,10.854313,1.9320725e-05,0.9999807,1.9320727e-05,0.9999807,1.8189894e-12,0.0,1
10169,train,4.538083,-4.2468677,-8.78495,0.99984694,0.0001529953,0.99984694,0.00015299532,0.0,1.4551915e-11,0
10170,train,-0.6327083,1.0260797,1.658788,0.15992476,0.8400752,0.15992475,0.8400752,1.4901161e-08,0.0,0
10171,train,6.9163294,-6.332785,-13.249115,0.9999982,1.7619018e-06,0.9999982,1.7619018e-06,0.0,0.0,0
10172,train,13.098093,-12.736101,-25.834194,1.0,6.0304817e-12,1.0,6.030482e-12,0.0,4.3368087e-19,0
10173,train,4.667148,-4.157956,-8.825104,0.999853,0.00014697459,0.999853,0.0001469746,0.0,1.4551915e-11,0
10174,train,4.652618,-4.216015,-8.868633,0.9998592,0.00014071498,0.9998592,0.000140715,0.0,1.4551915e-11,0
10175,train,5.8609543,-5.068585,-10.929539,0.9999821,1.7920654e-05,0.9999821,1.7920656e-05,0.0,1.8189894e-12,0
10176,train,11.222969,-10.600341,-21.82331,1.0,3.328561e-10,1.0,3.3285608e-10,0.0,2.7755576e-17,0
10177,train,4.871491,-4.506593,-9.378084,0.9999155,8.45499e-05,0.9999155,8.45499e-05,0.0,0.0,0
10178,train,5.580553,-5.3702965,-10.95085,0.9999825,1.7542798e-05,0.9999825,1.7542798e-05,0.0,0.0,0
10179,train,-0.6580752,1.2025015,1.8605767,0.13463584,0.86536413,0.13463585,0.86536413,1.4901161e-08,0.0,0
10180,train,4.7432823,-4.5989676,-9.34225,0.9999124,8.7634355e-05,0.9999124,8.763435e-05,0.0,7.275958e-12,0
10181,train,8.561037,-9.026155,-17.587193,1.0,2.3013323e-08,1.0,2.3013323e-08,0.0,0.0,0
10182,train,10.914793,-10.322017,-21.236809,1.0,5.983718e-10,1.0,5.9837185e-10,0.0,5.551115e-17,0
